timestamp,;location_id;traffic_volume;avg_vehicle_speed;vehicle_count_cars;vehicle_count_trucks;vehicle_count_bikes;weather_condition;temperature;humidity;accident_reported;signal_status;
01/01/2024;21.11.00;2;868;3.146.792.530.693.380;751;30;8;Sunny;20.906.891.390.989.100;8.593.834.096.469.270;0;Red
01/01/2024;21.12.00;1;599;4.757.904.917.957.430;549;54;11;Windy;11.105.268.598.392.500;6.607.416.347.753.430;0;Green
01/01/2024;21.13.00;4;837;4.585.903.411.524.930;698;9;14;Cloudy;16.115.316.751.738.100;38.605.236.152.413.400;0;Red
01/01/2024;21.14.00;3;554;3.826.955.196.493.700;101;59;20;Foggy;29.138.708.852.482.800;8.408.829.503.685.930;0;Green
01/01/2024;21.15.00;2;718;31.885.731.003.217.300;447;1;34;Windy;11.728.333.395.437.200;4.046.679.397.145.650;0;Green
01/01/2024;21.16.00;1;228;23.941.526.989.379.500;603;14;41;Cloudy;1.368.411.005.387.270;5.117.267.089.992.710;0;Red
01/01/2024;21.17.00;5;181;7.322.715.903.342.190;841;2;32;Rainy;27.355.670.401.042.600;525.304.786.657.357;0;Red
01/01/2024;21.18.00;2;872;45.190.921.861.179.000;498;42;18;Cloudy;32.315.019.743.188.500;5.683.749.239.235.760;0;Yellow
01/01/2024;21.19.00;2;504;49.813.731.110.002.900;785;30;22;Rainy;25.843.300.126.440.900;7.740.994.895.585.690;0;Yellow
01/01/2024;21.20.00;1;397;7.501.652.289.205.490;181;69;12;Windy;15.557.276.345.738.800;7.812.866.268.614.900;0;Red
01/01/2024;21.21.00;2;589;6.657.742.865.095.680;858;66;43;Rainy;11.335.344.081.238.700;7.317.930.439.668.680;0;Green
01/01/2024;21.22.00;5;821;27.830.075.847.031.000;421;55;0;Cloudy;25.378.164.563.757.700;31.327.720.465.294.800;0;Yellow
01/01/2024;21.23.00;2;455;53.925.198.056.464.500;527;62;28;Foggy;111.849.644.482.791;6.389.070.613.302.900;0;Green
01/01/2024;21.24.00;5;125;4.653.513.659.117.350;57;74;23;Sunny;25.318.051.298.543.900;74.849.577.352.884;1;Yellow
01/01/2024;21.25.00;1;990;6.783.266.435.472.570;530;14;15;Sunny;15.639.498.604.027.300;5.667.751.440.369.250;0;Yellow
01/01/2024;21.26.00;3;628;6.345.395.285.671.690;412;91;24;Foggy;3.261.640.156.022.070;8.669.616.272.192.370;0;Yellow
01/01/2024;21.27.00;2;903;6.142.434.331.466.430;732;9;22;Sunny;21.877.316.712.184.000;7.942.863.131.282.100;0;Red
01/01/2024;21.28.00;3;541;4.043.269.012.879.380;513;37;27;Windy;15.598.460.832.742.300;6.828.930.392.920.980;0;Green
01/01/2024;21.29.00;5;243;6.829.782.382.395.520;219;46;46;Windy;3.132.863.291.396.470;337.455.110.209.508;0;Red
01/01/2024;21.30.00;2;211;23.143.477.735.691.600;274;56;15;Cloudy;1.635.088.496.118.770;691.407.748.549.883;0;Yellow
01/01/2024;21.31.00;4;396;29.577.494.085.930.000;198;49;42;Cloudy;17.664.976.913.121.800;8.469.477.607.513.310;0;Red
01/01/2024;21.32.00;3;410;4.013.739.637.867.470;566;70;37;Rainy;3.085.694.747.638.630;5.276.672.321.285.700;0;Red
01/01/2024;21.33.00;2;818;24.608.446.464.156.800;613;14;10;Cloudy;177.198.007.450.149;8.028.795.153.632.160;1;Red
01/01/2024;21.34.00;3;633;3.409.965.665.208.140;408;17;2;Windy;20.254.094.230.765.900;4.878.966.857.173.070;0;Green
01/01/2024;21.35.00;2;136;6.980.905.897.987.500;417;81;14;Cloudy;18.691.641.768.971.600;6.420.619.749.283.810;0;Red
01/01/2024;21.36.00;1;983;7.689.509.226.740.470;751;87;0;Sunny;12.910.007.945.759.300;6.890.546.510.224.690;0;Red
01/01/2024;21.37.00;3;311;38.276.141.346.451.400;177;1;6;Rainy;10.972.395.306.170.600;7.067.970.225.353.360;0;Red
01/01/2024;21.38.00;4;263;3.587.094.823.933.020;23;83;0;Rainy;28.113.516.851.524.500;8.295.295.886.786.080;1;Red
01/01/2024;21.39.00;4;714;3.679.355.913.478.560;186;97;48;Windy;26.128.428.098.393.000;44.077.336.020.376.900;0;Red
01/01/2024;21.40.00;5;771;3.666.314.524.105.060;487;42;31;Cloudy;1.705.915.168.880.140;4.574.217.511.733.840;0;Red
01/01/2024;21.41.00;2;962;22.155.810.931.158.300;428;25;8;Sunny;17.389.978.124.621.900;722.424.595.986.442;0;Red
01/01/2024;21.42.00;3;622;7.561.498.077.986.640;431;70;28;Cloudy;33.625.144.575.217.000;40.631.628.749.042.200;0;Yellow
01/01/2024;21.43.00;5;829;32.821.888.494.219.700;223;37;25;Foggy;34.691.778.180.837.300;5.785.622.429.783.760;0;Red
01/01/2024;21.44.00;3;311;452.002.444.448.843;213;93;22;Cloudy;21.835.872.580.842.300;31.202.063.044.632.900;0;Red
01/01/2024;21.45.00;2;779;20.581.212.964.458.000;254;41;44;Windy;3.006.129.363.703.730;3.845.876.021.940.680;0;Green
01/01/2024;21.46.00;4;332;7.147.730.545.490.340;737;4;42;Cloudy;28.417.146.896.734.100;7.073.078.310.173.160;0;Yellow
01/01/2024;21.47.00;1;697;6.386.944.066.729.500;169;10;28;Rainy;17.432.942.737.801.100;7.484.769.620.890.520;0;Red
01/01/2024;21.48.00;4;516;768.053.621.104.222;178;64;37;Sunny;11.464.067.763.011.900;3.691.914.199.427.260;0;Green
01/01/2024;21.49.00;5;429;6.689.692.875.178.390;298;33;32;Windy;135.639.064.283.735;4.366.257.302.467.180;0;Red
01/01/2024;21.50.00;1;411;3.882.239.072.312.390;835;0;6;Foggy;30.957.352.925.019.000;3.593.426.679.222.300;0;Red
01/01/2024;21.51.00;5;498;3.487.240.152.370.540;423;82;11;Sunny;2.828.034.549.990.700;5.600.477.063.550.700;0;Red
01/01/2024;21.52.00;2;490;6.186.297.845.319.750;697;1;30;Sunny;26.608.371.111.556.900;37.566.964.244.678;0;Red
01/01/2024;21.53.00;1;142;4.184.676.650.062.990;330;84;31;Rainy;13.266.220.792.416.200;562.377.610.300.134;0;Red
01/01/2024;21.54.00;5;670;53.972.900.945.156.900;87;19;19;Rainy;2.599.826.718.626.310;739.258.953.480.679;0;Green
01/01/2024;21.55.00;2;802;20.375.448.261.588.200;482;60;16;Rainy;29.303.808.287.327.800;7.100.331.798.860.500;0;Red
01/01/2024;21.56.00;4;916;23.713.142.100.828.500;107;86;35;Windy;31.515.043.746.507.200;4.682.762.921.111.070;0;Green
01/01/2024;21.57.00;2;473;52.122.076.470.899.000;236;20;2;Cloudy;10.330.781.979.840.400;7.042.575.295.481.590;0;Red
01/01/2024;21.58.00;3;191;53.964.298.786.889.900;20;87;0;Sunny;27.111.877.546.961.900;8.566.272.785.397.460;0;Green
01/01/2024;21.59.00;2;340;6.508.717.666.756.060;154;67;49;Cloudy;10.477.441.390.080.100;5.085.146.322.509.490;0;Yellow
01/01/2024;22.00.00;2;481;27.917.919.177.437.700;716;11;26;Cloudy;27.671.821.138.585.900;497.471.492.218.564;1;Red
01/01/2024;22.01.00;3;798;5.079.098.502.540.670;370;21;46;Rainy;2.589.053.411.830.010;6.428.631.908.892.100;0;Yellow
01/01/2024;22.02.00;5;901;31.666.858.665.901.300;159;19;39;Cloudy;13.708.696.572.974.300;4.473.010.866.164.830;0;Yellow
01/01/2024;22.03.00;5;873;2.559.176.717.376.160;637;81;32;Sunny;29.153.043.783.628.200;6.909.473.567.881.510;0;Yellow
01/01/2024;22.04.00;2;738;4.462.974.764.363.320;152;0;19;Sunny;11.708.690.454.742.200;7.993.570.624.034.880;0;Red
01/01/2024;22.05.00;3;702;29.800.198.885.343.400;639;29;13;Foggy;30.659.969.343.615.800;57.559.110.305.917.900;0;Yellow
01/01/2024;22.06.00;3;750;3.330.691.869.153.910;197;96;35;Windy;16.548.231.121.205.700;7.077.043.949.570.290;0;Green
01/01/2024;22.07.00;4;98;390.532.747.921.701;829;23;4;Cloudy;27.221.296.557.516.600;6.911.312.543.297.970;0;Red
01/01/2024;22.08.00;5;351;35.563.304.044.591.700;377;13;22;Windy;3.309.223.352.554.670;3.231.993.371.085.530;0;Yellow
01/01/2024;22.09.00;1;930;25.255.477.844.356.700;399;35;44;Windy;18.495.675.616.836.200;41.004.977.710.546.500;0;Red
01/01/2024;22.10.00;5;239;25.394.974.691.582.100;890;68;14;Windy;2.257.235.194.851.040;836.118.001.090.878;0;Yellow
01/01/2024;22.11.00;5;185;31.594.964.914.050.000;677;74;5;Windy;2.157.795.084.876.120;8.633.352.884.190.110;0;Green
01/01/2024;22.12.00;4;604;23.033.551.277.572.300;469;23;32;Sunny;13.940.283.726.571.700;7.682.637.839.467.060;0;Red
01/01/2024;22.13.00;1;453;5.758.742.118.061.560;605;59;18;Cloudy;24.757.800.262.269.000;8.527.488.889.966.160;0;Red
01/01/2024;22.14.00;4;941;3.723.960.299.053.410;482;94;12;Foggy;285.750.479.630.237;4.836.891.905.511.440;0;Yellow
01/01/2024;22.15.00;1;914;3.678.475.806.614.420;127;54;28;Windy;3.292.187.072.309.540;44.862.658.306.742.800;0;Green
01/01/2024;22.16.00;2;651;3.991.989.765.426.590;141;76;5;Foggy;3.127.006.504.123.780;530.580.112.536.312;0;Red
01/01/2024;22.17.00;1;856;597.677.764.525.833;36;79;14;Sunny;22.750.484.493.200.700;3.332.051.991.302.710;0;Yellow
01/01/2024;22.18.00;4;390;7.223.803.288.900.940;215;23;15;Sunny;2.797.542.886.279.830;7.859.229.714.247.960;0;Green
01/01/2024;22.19.00;5;806;655.452.159.533.383;346;76;23;Rainy;3.001.958.533.434.730;8.905.052.910.690.460;0;Green
01/01/2024;22.20.00;1;994;636.517.538.135.057;337;23;22;Windy;2.233.721.784.345.870;7.944.175.754.619.650;1;Green
01/01/2024;22.21.00;1;753;4.906.347.113.605.090;828;53;47;Rainy;12.885.689.017.606.600;6.329.852.009.115.280;0;Green
01/01/2024;22.22.00;3;367;61.628.333.418.044.700;498;25;9;Foggy;2.094.826.909.618.420;47.716.918.228.976.900;0;Red
01/01/2024;22.23.00;5;667;5.316.574.208.201.490;271;65;40;Cloudy;31.061.950.955.039.100;4.186.187.331.261.480;1;Red
01/01/2024;22.24.00;2;412;3.297.503.169.119.170;522;79;40;Rainy;24.916.035.134.843.300;518.437.723.077.996;0;Green
01/01/2024;22.25.00;4;871;3.251.530.206.446.300;138;37;48;Sunny;28.111.459.425.233.400;7.001.817.177.289.230;0;Yellow
01/01/2024;22.26.00;2;431;3.778.352.041.251.700;693;64;16;Windy;14.631.700.553.814.600;56.823.693.332.449.400;0;Yellow
01/01/2024;22.27.00;5;282;746.481.602.581.888;729;74;48;Foggy;3.410.844.420.527.510;8.604.358.920.506.910;0;Green
01/01/2024;22.28.00;1;826;5.284.489.042.278.350;517;50;43;Sunny;20.102.013.237.332.700;8.125.322.057.794.390;0;Green
01/01/2024;22.29.00;1;393;6.403.432.262.011.210;505;34;44;Cloudy;26.340.888.067.943.200;36.144.036.957.773.900;0;Yellow
01/01/2024;22.30.00;5;598;4.079.352.558.899.280;64;42;29;Windy;10.471.806.364.765.100;378.915.134.331.426;1;Green
01/01/2024;22.31.00;1;866;44.462.946.239.913.500;333;28;43;Cloudy;13.182.981.556.382.200;7.057.435.111.800.660;0;Green
01/01/2024;22.32.00;1;602;2.753.393.471.823.500;198;36;45;Cloudy;29.550.856.747.122.900;43.846.103.398.821.200;0;Red
01/01/2024;22.33.00;1;578;3.027.769.746.930.020;437;80;9;Windy;3.419.923.613.800.630;7.746.179.262.070.500;0;Red
01/01/2024;22.34.00;4;905;6.964.139.328.956.870;575;57;18;Windy;18.001.383.876.386.900;6.548.148.853.958.110;0;Green
01/01/2024;22.35.00;4;838;55.090.317.901.332.900;802;53;28;Cloudy;10.929.518.373.531.600;43.789.831.664.001;0;Green
01/01/2024;22.36.00;3;868;4.025.194.795.302.910;97;38;1;Foggy;1.902.166.504.950.340;5.872.120.784.883.540;0;Red
01/01/2024;22.37.00;2;620;6.817.107.253.973.270;345;41;35;Windy;10.436.703.256.975.000;54.364.577.542.022.000;0;Green
01/01/2024;22.38.00;5;984;3.479.119.433.827.890;709;27;18;Sunny;14.809.327.306.561.700;8.238.956.155.136.420;0;Red
01/01/2024;22.39.00;5;232;7.856.196.191.601.220;376;28;6;Rainy;2.881.180.037.634.340;31.929.748.498.623.000;1;Red
01/01/2024;22.40.00;5;90;4.068.905.646.477.010;435;42;25;Foggy;334.272.099.526.624;837.506.334.280.074;0;Yellow
01/01/2024;22.41.00;3;600;40.238.657.249.073.600;534;2;14;Windy;12.186.227.109.222.100;691.249.609.727.846;0;Red
01/01/2024;22.42.00;4;446;3.871.471.433.220.230;233;9;46;Windy;23.947.519.470.262.700;7.425.229.125.290.270;0;Yellow
01/01/2024;22.43.00;3;753;27.326.690.955.457.200;873;58;37;Foggy;16.347.021.153.100.700;30.156.447.803.558.000;0;Yellow
01/01/2024;22.44.00;5;828;26.668.228.839.920.700;93;13;2;Rainy;13.476.478.144.848.200;6.769.436.604.223.390;0;Red
01/01/2024;22.45.00;2;543;588.863.020.720.474;582;75;37;Cloudy;15.474.505.747.288.900;6.530.916.982.266.150;0;Green
01/01/2024;22.46.00;1;708;7.250.708.267.348.280;598;46;15;Sunny;2.444.407.668.744.260;6.223.233.338.317.790;0;Red
01/01/2024;22.47.00;4;956;6.743.123.061.630.040;528;41;1;Windy;11.628.362.536.099.000;771.520.114.023.531;0;Yellow
01/01/2024;22.48.00;4;382;28.466.455.641.281.000;351;93;30;Rainy;20.855.464.904.210.400;63.352.265.783.790.300;0;Red
01/01/2024;22.49.00;3;176;5.273.492.730.752.390;112;31;27;Sunny;13.380.696.273.879.000;8.142.583.137.359.140;0;Red
01/01/2024;22.50.00;4;607;263.354.927.585.984;707;31;6;Foggy;16.816.926.309.862.000;43.957.889.184.578.300;0;Yellow
01/01/2024;22.51.00;5;606;22.717.678.616.784.600;676;41;29;Windy;14.768.858.243.581.500;78.358.955.338.302;0;Red
01/01/2024;22.52.00;5;50;5.938.315.156.308.600;538;31;42;Cloudy;3.207.438.749.577.240;4.075.876.636.948.830;0;Red
01/01/2024;22.53.00;3;217;52.109.140.020.821.000;288;25;6;Foggy;2.770.028.327.178.220;787.870.675.181.388;0;Yellow
01/01/2024;22.54.00;5;669;2.492.142.111.268.820;395;0;35;Windy;31.711.564.473.686.700;8.642.781.112.971.400;0;Green
01/01/2024;22.55.00;2;68;22.096.354.784.359.300;853;55;28;Rainy;19.586.570.863.692.300;50.141.648.538.623.000;0;Yellow
01/01/2024;22.56.00;3;381;7.938.538.480.456.000;23;1;23;Sunny;17.835.334.121.341.700;6.179.317.883.881.130;0;Yellow
01/01/2024;22.57.00;2;633;2.180.127.992.894.430;157;80;38;Sunny;19.514.679.872.444.100;6.949.974.137.538.880;0;Red
01/01/2024;22.58.00;1;505;46.671.695.183.009.500;250;29;3;Windy;10.463.704.893.110.100;34.768.299.951.269.600;0;Yellow
01/01/2024;22.59.00;2;158;50.277.141.476.461.700;619;70;28;Foggy;28.117.606.878.713.900;59.644.843.092.247.200;0;Red
01/01/2024;23.00.00;1;317;27.036.808.868.026.700;548;51;43;Cloudy;1.874.431.142.237.690;5.163.509.859.529.480;0;Red
01/01/2024;23.01.00;1;494;30.143.706.706.382.900;71;90;4;Rainy;17.833.095.089.419.700;823.473.378.750.785;0;Red
01/01/2024;23.02.00;2;289;41.108.300.384.621.100;665;8;28;Windy;24.953.526.634.263.300;8.260.077.112.249.950;0;Yellow
01/01/2024;23.03.00;3;978;6.570.055.257.281.970;742;21;29;Rainy;2.090.624.779.274.540;7.204.677.237.283.420;0;Yellow
01/01/2024;23.04.00;5;350;50.424.945.443.616.000;344;33;28;Sunny;3.452.108.420.559.740;693.434.684.755.499;0;Red
01/01/2024;23.05.00;5;651;58.274.112.473.177.600;750;48;25;Cloudy;18.906.326.072.470.000;740.213.075.565.514;0;Green
01/01/2024;23.06.00;1;152;7.911.047.330.544.040;736;0;18;Rainy;25.347.396.055.197.800;5.195.921.406.016.840;0;Green
01/01/2024;23.07.00;1;299;6.608.032.611.879.250;742;72;25;Windy;17.791.277.515.241.200;54.271.154.805.037.500;0;Yellow
01/01/2024;23.08.00;3;502;4.606.168.988.847.300;296;83;36;Cloudy;3.476.487.450.526.640;6.322.228.337.332.230;0;Red
01/01/2024;23.09.00;4;569;46.786.515.307.792.900;555;52;26;Foggy;21.127.775.868.003.200;8.628.168.764.186.800;0;Red
01/01/2024;23.10.00;2;202;571.263.246.224.603;505;82;29;Windy;25.853.220.271.670.000;7.343.999.244.717.370;0;Yellow
01/01/2024;23.11.00;1;908;5.992.191.250.513.420;535;99;29;Rainy;13.168.041.773.816.900;630.593.546.697.734;0;Green
01/01/2024;23.12.00;5;223;5.004.265.555.020.020;171;39;2;Cloudy;28.325.605.371.591.400;7.622.478.089.380.280;0;Yellow
01/01/2024;23.13.00;3;392;586.916.733.688.988;502;44;42;Windy;1.673.025.144.689.050;52.253.418.734.305.500;0;Yellow
01/01/2024;23.14.00;2;719;21.411.949.664.845.900;278;67;6;Cloudy;21.215.331.320.741.700;7.382.800.206.866.220;0;Red
01/01/2024;23.15.00;3;480;4.577.737.183.381.060;343;8;48;Cloudy;3.207.832.655.818.640;5.464.057.489.696.200;0;Yellow
01/01/2024;23.16.00;2;776;3.673.628.456.440.860;888;21;8;Cloudy;3.426.381.287.212.750;46.779.684.420.899.100;0;Green
01/01/2024;23.17.00;2;738;27.750.466.714.586.600;187;17;40;Rainy;20.614.302.546.008.900;6.658.344.285.133.750;0;Yellow
01/01/2024;23.18.00;1;736;25.972.790.768.526.500;707;75;41;Windy;30.870.066.698.862.400;7.121.265.357.901.100;0;Red
01/01/2024;23.19.00;3;901;5.619.152.993.688.000;329;42;12;Sunny;11.333.724.863.746.500;57.557.613.670.773.800;0;Green
01/01/2024;23.20.00;3;899;51.416.032.829.156.700;822;38;14;Sunny;31.189.350.744.756.500;6.393.004.388.133.000;0;Red
01/01/2024;23.21.00;5;707;3.521.504.701.978.210;498;72;4;Rainy;25.737.758.053.816.200;7.164.396.449.135.740;0;Yellow
01/01/2024;23.22.00;5;373;4.825.700.352.635.080;75;5;28;Rainy;22.217.654.209.790.000;7.606.260.309.345.050;0;Yellow
01/01/2024;23.23.00;1;722;495.339.389.109.445;639;82;34;Cloudy;3.224.909.262.843.110;8.373.428.874.498.450;0;Yellow
01/01/2024;23.24.00;1;688;3.170.053.882.631.690;492;47;26;Windy;31.133.430.562.660.300;5.127.265.237.585.960;0;Red
01/01/2024;23.25.00;4;469;5.912.558.371.289.900;315;6;26;Windy;174.236.273.988.393;8.708.863.517.115.560;0;Yellow
01/01/2024;23.26.00;5;643;6.685.516.138.316.540;480;79;7;Foggy;29.787.209.558.618.900;6.823.678.860.738.520;0;Green
01/01/2024;23.27.00;2;534;6.748.781.245.337.110;343;68;31;Foggy;12.487.273.341.559.300;7.726.211.296.193.680;0;Green
01/01/2024;23.28.00;3;708;561.481.898.422.073;833;15;19;Sunny;30.569.098.386.684.200;719.861.426.088.863;0;Red
01/01/2024;23.29.00;1;800;50.698.314.951.140.800;865;0;9;Foggy;26.886.390.450.581.200;423.343.035.209.044;0;Red
01/01/2024;23.30.00;3;461;23.660.428.580.323.600;160;36;12;Foggy;12.196.658.273.298.500;342.863.029.805.297;0;Red
01/01/2024;23.31.00;3;985;3.726.987.793.109.630;686;82;28;Sunny;27.077.004.336.853.300;7.357.718.784.108.720;0;Yellow
01/01/2024;23.32.00;4;133;25.596.286.806.690.100;281;36;34;Sunny;24.512.981.916.909.200;6.066.316.006.767.450;0;Green
01/01/2024;23.33.00;5;162;7.782.938.965.270.840;804;80;7;Foggy;24.863.752.528.626.100;7.213.280.210.449.940;0;Green
01/01/2024;23.34.00;1;786;28.104.808.773.545.600;439;63;28;Windy;17.271.598.378.242.400;58.610.568.234.927.500;0;Green
01/01/2024;23.35.00;3;381;29.106.524.591.066.100;763;89;30;Foggy;1.666.243.000.032.110;48.734.071.224.990.200;0;Red
01/01/2024;23.36.00;1;427;7.337.459.709.982.950;260;85;40;Cloudy;290.633.778.013.505;471.010.745.555.741;0;Red
01/01/2024;23.37.00;2;804;7.663.569.700.858.740;374;61;29;Cloudy;16.420.337.025.430.900;7.383.192.785.219.960;0;Yellow
01/01/2024;23.38.00;4;704;6.594.974.235.409.450;868;71;21;Cloudy;21.156.556.295.247.400;4.660.680.488.794.640;0;Red
01/01/2024;23.39.00;2;90;20.324.295.420.360.100;789;60;20;Rainy;27.369.724.964.969.600;7.288.061.225.552.520;0;Green
01/01/2024;23.40.00;1;984;20.080.776.257.393.800;780;32;11;Cloudy;11.990.406.283.185.900;53.037.607.579.042.700;0;Yellow
01/01/2024;23.41.00;1;819;42.686.046.187.247.000;608;65;10;Windy;2.486.370.956.529.140;7.625.390.425.912.810;0;Red
01/01/2024;23.42.00;5;846;2.860.372.220.065.350;199;29;1;Rainy;2.473.440.931.620.290;38.568.595.546.960.100;0;Red
01/01/2024;23.43.00;3;154;21.103.168.529.095.800;85;19;49;Rainy;27.105.717.772.200.600;4.229.879.659.226.070;0;Green
01/01/2024;23.44.00;3;251;47.844.001.364.270.200;839;59;40;Cloudy;19.248.202.382.641.400;7.115.469.634.320.980;0;Yellow
01/01/2024;23.45.00;2;499;765.837.138.444.183;367;81;1;Foggy;21.224.494.351.595.900;6.361.386.721.189.570;0;Red
01/01/2024;23.46.00;4;868;3.942.917.449.414.580;190;73;33;Sunny;1.824.923.284.861.730;42.232.700.557.295.900;0;Red
01/01/2024;23.47.00;3;892;5.966.844.070.572.170;493;23;2;Foggy;30.204.206.179.719.300;841.696.207.036.093;0;Yellow
01/01/2024;23.48.00;5;315;5.913.412.118.794.640;553;3;15;Foggy;13.265.269.000.903.300;46.556.648.844.758.700;0;Yellow
01/01/2024;23.49.00;2;959;3.506.480.621.991.000;386;36;3;Rainy;34.073.848.839.383.200;5.526.428.389.161.800;0;Red
01/01/2024;23.50.00;2;259;5.902.551.492.943.180;126;3;22;Rainy;25.870.903.899.480.400;4.213.727.651.235.220;0;Red
01/01/2024;23.51.00;5;612;3.274.003.845.721.340;458;76;49;Rainy;321.726.681.098.044;53.281.657.100.490.800;0;Green
01/01/2024;23.52.00;4;167;27.320.444.814.613.300;854;88;19;Windy;20.655.786.456.619.100;5.949.880.500.668.840;0;Yellow
01/01/2024;23.53.00;5;762;6.208.299.713.358.140;246;76;24;Windy;18.306.976.759.799.900;4.771.482.327.077.510;1;Red
01/01/2024;23.54.00;4;426;26.806.449.026.235.000;463;17;29;Sunny;3.251.814.525.309.950;7.614.562.039.178.900;0;Red
01/01/2024;23.55.00;5;600;7.981.455.311.536.130;461;87;17;Rainy;1.247.182.572.190.750;5.363.597.871.877.480;0;Red
01/01/2024;23.56.00;5;589;3.100.714.406.901.370;415;65;41;Cloudy;12.927.680.787.631.900;7.377.059.999.752.600;0;Red
01/01/2024;23.57.00;1;820;55.648.511.765.387.400;747;47;10;Rainy;1.748.366.941.211.690;424.243.305.234.146;0;Green
01/01/2024;23.58.00;2;133;4.468.247.428.475.530;600;32;28;Windy;33.994.374.544.157.900;52.622.129.807.590.700;0;Yellow
01/01/2024;23.59.00;5;503;27.583.185.344.340.000;103;57;16;Rainy;2.582.671.524.662.760;3.048.349.733.373.210;0;Red
02/01/2024;00.00.00;5;716;21.670.634.454.644.800;634;82;25;Windy;23.854.842.415.384.900;755.182.550.348.227;0;Yellow
02/01/2024;00.01.00;3;678;57.363.936.937.569.900;570;72;22;Rainy;27.633.908.408.885.500;6.755.319.865.982.900;0;Yellow
02/01/2024;00.02.00;2;563;6.840.545.382.734.750;32;27;47;Cloudy;20.436.863.901.954.100;7.906.939.949.522.730;1;Red
02/01/2024;00.03.00;3;654;7.052.093.969.040.460;828;34;19;Sunny;2.895.183.753.551.990;573.366.472.861.628;0;Red
02/01/2024;00.04.00;2;727;4.896.280.838.461.600;844;9;44;Cloudy;1.983.076.744.932.190;7.798.443.862.277.030;0;Red
02/01/2024;00.05.00;3;436;6.664.732.803.094.310;712;64;1;Windy;30.659.079.621.411.600;688.549.526.562.587;0;Green
02/01/2024;00.06.00;5;961;6.037.082.800.931.260;512;41;23;Foggy;16.682.377.051.912.600;3.021.677.595.205.430;1;Red
02/01/2024;00.07.00;5;399;63.455.271.649.947.900;287;84;30;Cloudy;16.938.666.482.450.600;4.522.165.770.531.070;0;Yellow
02/01/2024;00.08.00;1;345;49.555.940.313.308.800;544;8;26;Rainy;23.059.582.635.668.300;5.963.348.113.237.480;0;Yellow
02/01/2024;00.09.00;3;307;5.800.470.441.452.760;139;59;1;Sunny;2.076.902.895.904.330;6.712.124.098.271.820;0;Green
02/01/2024;00.10.00;4;130;6.833.155.481.456.340;372;14;13;Rainy;26.202.896.107.117.300;3.393.545.187.987.820;0;Red
02/01/2024;00.11.00;1;986;43.873.050.533.421.300;76;98;3;Rainy;19.107.268.866.839.400;723.047.956.910.275;0;Red
02/01/2024;00.12.00;3;317;6.835.873.405.205.500;59;56;48;Cloudy;1.576.376.622.675.910;6.261.216.585.883.550;0;Green
02/01/2024;00.13.00;3;468;5.552.101.056.734.370;355;68;12;Sunny;21.745.214.072.072.500;6.154.675.840.909.710;0;Green
02/01/2024;00.14.00;1;284;29.954.061.462.247.100;659;21;35;Foggy;24.023.912.487.428.600;4.752.273.348.587.490;0;Red
